Category	Segment	Order Date	City	Country/Region	Customer ID	Customer Name	Order ID	Postal Code	Product ID	Product Name	Region	Row ID	Ship Date	Ship Mode	Ship Status	State	Sub-Category	Days to Ship Actual	Days to Ship Scheduled	Discount	Profit	Quantity	Sales
Office Supplies	Home Office	7/24/2018	Louisville	United States	SS-20515	Shirley Schmidt	CA-2018-103135	40214	OFF-BI-10000069	"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"	South	6499	7/28/2018	Standard Class	Shipped Early	Kentucky	Binders	4	6	0.00%	$62 	9	$135 
Office Supplies	Home Office	7/24/2018	Louisville	United States	SS-20515	Shirley Schmidt	CA-2018-103135	40214	OFF-BI-10000069	"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"	South	6501	7/28/2018	Standard Class	Shipped Early	Kentucky	Binders	4	6	0.00%	$41 	6	$90 
Office Supplies	Home Office	7/25/2017	Los Angeles	United States	VF-21715	Vicky Freymann	CA-2017-146528	90045	OFF-PA-10002195	Xerox 1966	West	3647	7/27/2017	Second Class	Shipped Early	California	Paper	2	3	0.00%	$3 	1	$6 
Office Supplies	Home Office	7/25/2017	Los Angeles	United States	VF-21715	Vicky Freymann	CA-2017-146528	90045	OFF-SU-10002522	Acme Kleen Earth Office Shears	West	3648	7/27/2017	Second Class	Shipped Early	California	Supplies	2	3	0.00%	$5 	4	$16 
Office Supplies	Home Office	7/25/2018	Philadelphia	United States	RB-19795	Ross Baird	US-2018-150161	19143	OFF-BI-10001524	GBC Premium Transparent Covers with Diagonal Lined Pattern	East	1070	7/29/2018	Standard Class	Shipped Early	Pennsylvania	Binders	4	6	70.00%	($18)	4	$25 
Office Supplies	Home Office	7/25/2019	Arlington	United States	KM-16375	Katherine Murray	CA-2019-149454	22204	OFF-BI-10003694	"Avery 3 1/2"""" Diskette Storage Pages, 10/Pack"	South	5244	7/26/2019	First Class	Shipped On Time	Virginia	Binders	1	1	0.00%	$5 	1	$10 
Office Supplies	Home Office	7/25/2019	Houston	United States	BE-11335	Bill Eplett	CA-2019-128307	77041	OFF-EN-10003040	Quality Park Security Envelopes	Central	5446	7/29/2019	Standard Class	Shipped Early	Texas	Envelopes	4	6	20.00%	$7 	1	$21 
Office Supplies	Home Office	7/25/2019	San Francisco	United States	BC-11125	Becky Castell	CA-2019-149335	94122	OFF-AR-10001419	Newell 325	West	8309	7/25/2019	Same Day	Shipped On Time	California	Art	0	0	0.00%	$11 	9	$37 
Office Supplies	Home Office	7/28/2019	Holland	United States	SC-20680	Steve Carroll	CA-2019-143924	49423	OFF-FA-10000735	Staples	Central	5679	8/3/2019	Standard Class	Shipped On Time	Michigan	Fasteners	6	6	0.00%	$9 	7	$20 
Office Supplies	Home Office	7/28/2019	Holland	United States	SC-20680	Steve Carroll	CA-2019-143924	49423	OFF-PA-10002120	Xerox 1889	Central	5680	8/3/2019	Standard Class	Shipped On Time	Michigan	Paper	6	6	0.00%	$54 	2	$110 
Office Supplies	Home Office	7/3/2020	Lancaster	United States	SZ-20035	Sam Zeldin	US-2020-111024	43130	OFF-PA-10000174	"Message Book, Wirebound, Four 5 1/2"""" X 4"""" Forms/Pg., 200 Dupl. Sets/Book"	East	3428	7/6/2020	Second Class	Shipped On Time	Ohio	Paper	3	3	20.00%	$11 	4	$33 
Office Supplies	Home Office	7/3/2020	Lancaster	United States	SZ-20035	Sam Zeldin	US-2020-111024	43130	OFF-PA-10002246	"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"	East	3430	7/6/2020	Second Class	Shipped On Time	Ohio	Paper	3	3	20.00%	$11 	6	$31 
Office Supplies	Home Office	7/3/2020	Quincy	United States	FM-14290	Frank Merwin	US-2020-129777	2169	OFF-PA-10001970	Xerox 1881	East	3664	7/9/2020	Standard Class	Shipped On Time	Massachusetts	Paper	6	6	0.00%	$12 	2	$25 
Office Supplies	Home Office	7/30/2019	Houston	United States	LS-16975	Lindsay Shagiari	CA-2019-112025	77070	OFF-BI-10002353	GBC VeloBind Cover Sets	Central	2174	8/4/2019	Standard Class	Shipped Early	Texas	Binders	5	6	80.00%	($14)	3	$9 
Office Supplies	Home Office	7/30/2020	Lakewood	United States	TC-21475	Tony Chapman	CA-2020-155740	44107	OFF-BI-10001071	GBC ProClick Punch Binding System	East	7659	8/2/2020	First Class	Shipped Late	Ohio	Binders	3	1	70.00%	($54)	4	$77 
Office Supplies	Home Office	7/31/2020	Wilmington	United States	LB-16795	Laurel Beltran	CA-2020-147032	19805	OFF-PA-10003256	Avery Personal Creations Heavyweight Cards	East	9703	8/4/2020	Standard Class	Shipped Early	Delaware	Paper	4	6	0.00%	$6 	1	$12 
Office Supplies	Home Office	7/31/2020	Wilmington	United States	LB-16795	Laurel Beltran	CA-2020-147032	19805	OFF-BI-10003656	Fellowes PB200 Plastic Comb Binding Machine	East	9704	8/4/2020	Standard Class	Shipped Early	Delaware	Binders	4	6	0.00%	$391 	5	$850 
Office Supplies	Home Office	7/31/2020	Wilmington	United States	LB-16795	Laurel Beltran	CA-2020-147032	19805	OFF-BI-10002897	"Black Avery Memo-Size 3-Ring Binder, 5 1/2"""" x 8 1/2"""""	East	9705	8/4/2020	Standard Class	Shipped Early	Delaware	Binders	4	6	0.00%	$5 	3	$11 
Office Supplies	Home Office	7/4/2018	New York City	United States	AD-10180	Alan Dominguez	CA-2018-124268	10035	OFF-AR-10004817	Colorific Watercolor Pencils	East	1287	7/8/2018	Standard Class	Shipped Early	New York	Art	4	6	0.00%	$4 	3	$15 
Office Supplies	Home Office	7/4/2018	San Diego	United States	JP-16135	Julie Prescott	CA-2018-152513	92024	OFF-BI-10002706	Avery Premier Heavy-Duty Binder with Round Locking Rings	West	7919	7/8/2018	Second Class	Shipped Late	California	Binders	4	3	20.00%	$7 	2	$23 
Office Supplies	Home Office	7/5/2017	Los Angeles	United States	DP-13390	Dennis Pardue	CA-2017-107139	90004	OFF-BI-10001670	Vinyl Sectional Post Binders	West	3791	7/11/2017	Standard Class	Shipped On Time	California	Binders	6	6	20.00%	$68 	6	$181 
Office Supplies	Home Office	7/5/2018	Sterling Heights	United States	VP-21730	Victor Preis	CA-2018-130610	48310	OFF-BI-10003655	Durable Pressboard Binders	Central	3003	7/10/2018	Standard Class	Shipped Early	Michigan	Binders	5	6	0.00%	$9 	5	$19 
Office Supplies	Home Office	7/7/2019	Philadelphia	United States	CC-12100	Chad Cunningham	CA-2019-129308	19120	OFF-LA-10002945	"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"	East	6524	7/13/2019	Standard Class	Shipped On Time	Pennsylvania	Labels	6	6	20.00%	$3 	2	$10 
Office Supplies	Home Office	7/7/2019	Philadelphia	United States	CC-12100	Chad Cunningham	CA-2019-129308	19120	OFF-BI-10001525	"Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Executive Red"	East	6526	7/13/2019	Standard Class	Shipped On Time	Pennsylvania	Binders	6	6	70.00%	($5)	5	$6 
Office Supplies	Home Office	7/7/2019	Philadelphia	United States	CC-12100	Chad Cunningham	CA-2019-129308	19120	OFF-BI-10001308	GBC Standard Plastic Binding Systems' Combs	East	6527	7/13/2019	Standard Class	Shipped On Time	Pennsylvania	Binders	6	6	70.00%	($8)	5	$9 
Office Supplies	Home Office	7/8/2020	Seattle	United States	VF-21715	Vicky Freymann	CA-2020-138464	98115	OFF-BI-10001543	GBC VeloBinder Manual Binding System	West	4537	7/12/2020	Standard Class	Shipped Early	Washington	Binders	4	6	20.00%	$30 	3	$86 
Office Supplies	Home Office	7/8/2020	Seattle	United States	VF-21715	Vicky Freymann	CA-2020-138464	98115	OFF-AR-10003560	Zebra Zazzle Fluorescent Highlighters	West	4538	7/12/2020	Standard Class	Shipped Early	Washington	Art	4	6	0.00%	$6 	3	$18 
Office Supplies	Home Office	7/8/2020	Seattle	United States	VF-21715	Vicky Freymann	CA-2020-138464	98115	OFF-AR-10004757	Crayola Colored Pencils	West	4539	7/12/2020	Standard Class	Shipped Early	Washington	Art	4	6	0.00%	$4 	4	$13 
Office Supplies	Home Office	7/8/2020	Seattle	United States	MR-17545	Mathew Reese	CA-2020-111759	98103	OFF-PA-10003127	Easy-staple paper	West	9531	7/12/2020	Standard Class	Shipped Early	Washington	Paper	4	6	0.00%	$24 	2	$53 
Office Supplies	Home Office	7/9/2017	Los Angeles	United States	GH-14410	Gary Hansen	CA-2017-114125	90049	OFF-LA-10004559	Avery 49	West	8173	7/13/2017	Standard Class	Shipped Early	California	Labels	4	6	0.00%	$1 	1	$3 
Office Supplies	Home Office	7/9/2017	Los Angeles	United States	GH-14410	Gary Hansen	CA-2017-114125	90049	OFF-BI-10003291	Wilson Jones Leather-Like Binders with DublLock Round Rings	West	8174	7/13/2017	Standard Class	Shipped Early	California	Binders	4	6	20.00%	$14 	6	$42 
Office Supplies	Home Office	7/9/2017	Los Angeles	United States	GH-14410	Gary Hansen	CA-2017-114125	90049	OFF-ST-10001505	"Perma STOR-ALL Hanging File Box, 13 1/8""""W x 12 1/4""""D x 10 1/2""""H"	West	8175	7/13/2017	Standard Class	Shipped Early	California	Storage	4	6	0.00%	$4 	4	$24 
Office Supplies	Home Office	7/9/2017	San Francisco	United States	DS-13030	Darrin Sayre	CA-2017-113271	94122	OFF-BI-10002609	Avery Hidden Tab Dividers for Binding Systems	West	9243	7/14/2017	Standard Class	Shipped Early	California	Binders	5	6	20.00%	$5 	6	$14 
Office Supplies	Home Office	7/9/2017	San Francisco	United States	DS-13030	Darrin Sayre	CA-2017-113271	94122	OFF-AR-10003251	Prang Drawing Pencil Set	West	9245	7/14/2017	Standard Class	Shipped Early	California	Art	5	6	0.00%	$2 	2	$6 
Office Supplies	Home Office	7/9/2017	San Francisco	United States	DS-13030	Darrin Sayre	CA-2017-113271	94122	OFF-PA-10002365	Xerox 1967	West	9246	7/14/2017	Standard Class	Shipped Early	California	Paper	5	6	0.00%	$16 	5	$32 
Office Supplies	Home Office	8/1/2017	Philadelphia	United States	AS-10630	Ann Steele	CA-2017-162684	19120	OFF-FA-10000992	"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"	East	2411	8/6/2017	Standard Class	Shipped Early	Pennsylvania	Fasteners	5	6	20.00%	$2 	2	$6 
Office Supplies	Home Office	8/1/2018	Los Angeles	United States	PC-19000	Pauline Chand	CA-2018-153388	90004	OFF-AR-10001868	Prang Dustless Chalk Sticks	West	1505	8/7/2018	Standard Class	Shipped On Time	California	Art	6	6	0.00%	$3 	4	$7 
Office Supplies	Home Office	8/10/2018	Eagan	United States	JK-16120	Julie Kriz	CA-2018-130022	55122	OFF-LA-10002787	Avery 480	Central	1616	8/16/2018	Standard Class	Shipped On Time	Minnesota	Labels	6	6	0.00%	$2 	1	$4 
Office Supplies	Home Office	8/10/2018	Eagan	United States	JK-16120	Julie Kriz	CA-2018-130022	55122	OFF-LA-10002043	Avery 489	Central	1617	8/16/2018	Standard Class	Shipped On Time	Minnesota	Labels	6	6	0.00%	$20 	4	$41 
Office Supplies	Home Office	8/10/2018	Eagan	United States	JK-16120	Julie Kriz	CA-2018-130022	55122	OFF-AR-10001915	Peel-Off China Markers	Central	1618	8/16/2018	Standard Class	Shipped On Time	Minnesota	Art	6	6	0.00%	$13 	3	$30 
Office Supplies	Home Office	8/11/2018	New York City	United States	PO-19180	Philisse Overcash	US-2018-156797	10035	OFF-AR-10001427	Newell 330	East	7199	8/15/2018	Standard Class	Shipped Early	New York	Art	4	6	0.00%	$3 	2	$12 
Office Supplies	Home Office	8/11/2019	Tulsa	United States	MT-18070	Michelle Tran	CA-2019-128671	74133	OFF-PA-10001870	Xerox 202	Central	8306	8/16/2019	Standard Class	Shipped Early	Oklahoma	Paper	5	6	0.00%	$16 	5	$32 
Office Supplies	Home Office	8/11/2019	Tulsa	United States	MT-18070	Michelle Tran	CA-2019-128671	74133	OFF-BI-10003305	Avery Hanging File Binders	Central	8307	8/16/2019	Standard Class	Shipped Early	Oklahoma	Binders	5	6	0.00%	$19 	7	$42 
Office Supplies	Home Office	8/11/2019	Tulsa	United States	MT-18070	Michelle Tran	CA-2019-128671	74133	OFF-BI-10003007	"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"""" x 11"""""	Central	8308	8/16/2019	Standard Class	Shipped Early	Oklahoma	Binders	5	6	0.00%	$36 	2	$78 
Office Supplies	Home Office	8/11/2020	Lake Charles	United States	DR-12940	Daniel Raglin	CA-2020-160899	70601	OFF-BI-10000632	Satellite Sectional Post Binders	South	6693	8/13/2020	Second Class	Shipped Early	Louisiana	Binders	2	3	0.00%	$220 	11	$478 
Office Supplies	Home Office	8/11/2020	New York City	United States	SJ-20125	Sanjit Jacobs	CA-2020-100433	10009	OFF-PA-10003441	Xerox 226	East	9385	8/16/2020	Standard Class	Shipped Early	New York	Paper	5	6	0.00%	$12 	4	$26 
Office Supplies	Home Office	8/12/2017	Miami	United States	DH-13675	Duane Huffman	CA-2017-156244	33180	OFF-PA-10000295	Xerox 229	South	8287	8/16/2017	Standard Class	Shipped Early	Florida	Paper	4	6	20.00%	$11 	6	$31 
Office Supplies	Home Office	8/12/2017	Miami	United States	DH-13675	Duane Huffman	CA-2017-156244	33180	OFF-AR-10004344	Bulldog Vacuum Base Pencil Sharpener	South	8288	8/16/2017	Standard Class	Shipped Early	Florida	Art	4	6	20.00%	$4 	5	$48 
Office Supplies	Home Office	8/12/2017	Miami	United States	DH-13675	Duane Huffman	CA-2017-156244	33180	OFF-AP-10002403	Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors	South	8290	8/16/2017	Standard Class	Shipped Early	Florida	Appliances	4	6	20.00%	$16 	6	$211 
Office Supplies	Home Office	8/12/2017	Miami	United States	DH-13675	Duane Huffman	CA-2017-156244	33180	OFF-SU-10000432	Acco Side-Punched Conventional Columnar Pads	South	8291	8/16/2017	Standard Class	Shipped Early	Florida	Supplies	4	6	20.00%	($1)	2	$6 
Office Supplies	Home Office	8/12/2017	Miami	United States	DH-13675	Duane Huffman	CA-2017-156244	33180	OFF-LA-10000443	Avery 501	South	8292	8/16/2017	Standard Class	Shipped Early	Florida	Labels	4	6	20.00%	$1 	1	$3 
Office Supplies	Home Office	8/12/2019	Philadelphia	United States	DB-13270	Deborah Brumfield	US-2019-144477	19134	OFF-AR-10000914	Boston 16765 Mini Stand Up Battery Pencil Sharpener	East	9717	8/14/2019	Second Class	Shipped Early	Pennsylvania	Art	2	3	20.00%	$3 	4	$37 
Office Supplies	Home Office	8/17/2020	Louisville	United States	AH-10120	Adrian Hane	CA-2020-151211	40214	OFF-BI-10002735	GBC Prestige Therm-A-Bind Covers	South	6413	8/23/2020	Standard Class	Shipped On Time	Kentucky	Binders	6	6	0.00%	$48 	3	$103 
Office Supplies	Home Office	8/17/2020	Houston	United States	ED-13885	Emily Ducich	CA-2020-133102	77095	OFF-SU-10000432	Acco Side-Punched Conventional Columnar Pads	Central	7185	8/24/2020	Standard Class	Shipped Late	Texas	Supplies	7	6	20.00%	($1)	2	$6 
Office Supplies	Home Office	8/17/2020	Houston	United States	ED-13885	Emily Ducich	CA-2020-133102	77095	OFF-AR-10003183	Avery Fluorescent Highlighter Four-Color Set	Central	7186	8/24/2020	Standard Class	Shipped Late	Texas	Art	7	6	20.00%	$1 	3	$8 
Office Supplies	Home Office	8/17/2020	Houston	United States	ED-13885	Emily Ducich	CA-2020-133102	77095	OFF-AP-10001563	Belkin Premiere Surge Master II 8-outlet surge protector	Central	7189	8/24/2020	Standard Class	Shipped Late	Texas	Appliances	7	6	80.00%	($99)	4	$39 
Office Supplies	Home Office	8/18/2020	Seattle	United States	NF-18595	Nicole Fjeld	CA-2020-151358	98105	OFF-ST-10000046	Fellowes Super Stor/Drawer Files	West	4277	8/22/2020	Standard Class	Shipped Early	Washington	Storage	4	6	0.00%	$61 	2	$323 
Office Supplies	Home Office	8/2/2017	Springfield	United States	NZ-18565	Nick Zandusky	US-2017-106299	65807	OFF-BI-10001758	Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders	Central	6173	8/8/2017	Standard Class	Shipped On Time	Missouri	Binders	6	6	0.00%	$13 	5	$27 
Office Supplies	Home Office	8/2/2017	Springfield	United States	NZ-18565	Nick Zandusky	US-2017-106299	65807	OFF-ST-10002011	Smead Adjustable Mobile File Trolley with Lockable Top	Central	6175	8/8/2017	Standard Class	Shipped On Time	Missouri	Storage	6	6	0.00%	$226 	2	$838 
Office Supplies	Home Office	8/2/2018	Providence	United States	BE-11455	Brad Eason	CA-2018-122406	2908	OFF-PA-10001307	"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad"	East	4968	8/5/2018	Second Class	Shipped On Time	Rhode Island	Paper	3	3	0.00%	$4 	2	$8 
Office Supplies	Home Office	8/21/2018	San Francisco	United States	NZ-18565	Nick Zandusky	CA-2018-144267	94110	OFF-PA-10000157	Xerox 191	West	779	8/23/2018	First Class	Shipped Late	California	Paper	2	1	0.00%	$28 	3	$60 
Office Supplies	Home Office	8/21/2018	San Francisco	United States	NZ-18565	Nick Zandusky	CA-2018-144267	94110	OFF-PA-10001947	Xerox 1974	West	780	8/23/2018	First Class	Shipped Late	California	Paper	2	1	0.00%	$12 	4	$24 
Office Supplies	Home Office	8/21/2018	San Francisco	United States	NZ-18565	Nick Zandusky	CA-2018-144267	94110	OFF-PA-10003657	Xerox 1927	West	781	8/23/2018	First Class	Shipped Late	California	Paper	2	1	0.00%	$2 	1	$4 
Office Supplies	Home Office	8/21/2018	Allentown	United States	SM-20320	Sean Miller	US-2018-130512	18103	OFF-SU-10001935	Staple remover	East	9188	8/25/2018	Standard Class	Shipped Early	Pennsylvania	Supplies	4	6	20.00%	($1)	2	$3 
Office Supplies	Home Office	8/21/2018	Allentown	United States	SM-20320	Sean Miller	US-2018-130512	18103	OFF-ST-10002574	"SAFCO Commercial Wire Shelving, Black"	East	9190	8/25/2018	Standard Class	Shipped Early	Pennsylvania	Storage	4	6	20.00%	($166)	6	$663 
Office Supplies	Home Office	8/21/2018	Allentown	United States	SM-20320	Sean Miller	US-2018-130512	18103	OFF-BI-10004519	GBC DocuBind P100 Manual Binding Machine	East	9191	8/25/2018	Standard Class	Shipped Early	Pennsylvania	Binders	4	6	70.00%	($83)	2	$100 
Office Supplies	Home Office	8/21/2018	Allentown	United States	SM-20320	Sean Miller	US-2018-130512	18103	OFF-PA-10003625	Xerox 1979	East	9192	8/25/2018	Standard Class	Shipped Early	Pennsylvania	Paper	4	6	20.00%	$15 	2	$50 
Office Supplies	Home Office	8/21/2019	Greenville	United States	SU-20665	Stephanie Ulpright	CA-2019-123414	27834	OFF-LA-10004559	Avery 49	South	5312	8/27/2019	Standard Class	Shipped On Time	North Carolina	Labels	6	6	20.00%	$3 	4	$9 
Office Supplies	Home Office	8/21/2019	Greenville	United States	SU-20665	Stephanie Ulpright	CA-2019-123414	27834	OFF-SU-10002573	"Acme 10"""" Easy Grip Assistive Scissors"	South	5313	8/27/2019	Standard Class	Shipped On Time	North Carolina	Supplies	6	6	20.00%	$4 	2	$28 
Office Supplies	Home Office	8/21/2020	Columbia	United States	TH-21550	Tracy Hopkins	CA-2020-112956	21044	OFF-PA-10000357	Xerox 1888	East	3604	8/27/2020	Standard Class	Shipped On Time	Maryland	Paper	6	6	0.00%	$133 	5	$277 
Office Supplies	Home Office	8/22/2017	Lakewood	United States	DE-13255	Deanra Eno	CA-2017-123253	44107	OFF-AR-10002804	Faber Castell Col-Erase Pencils	East	4303	8/25/2017	Second Class	Shipped On Time	Ohio	Art	3	3	20.00%	$1 	1	$4 
Office Supplies	Home Office	8/22/2018	New York City	United States	RB-19705	Roger Barcio	CA-2018-129854	10009	OFF-AR-10000390	Newell Chalk Holder	East	2209	8/26/2018	Standard Class	Shipped Early	New York	Art	4	6	0.00%	$8 	4	$17 
Office Supplies	Home Office	8/23/2017	Grand Rapids	United States	CR-12625	Corey Roper	US-2017-112795	49505	OFF-PA-10001934	Xerox 1993	Central	8695	8/28/2017	Second Class	Shipped Late	Michigan	Paper	5	3	0.00%	$10 	3	$19 
Office Supplies	Home Office	8/23/2019	Pharr	United States	MH-18115	Mick Hernandez	US-2019-160528	78577	OFF-ST-10002743	SAFCO Boltless Steel Shelving	Central	3017	8/30/2019	Standard Class	Shipped Late	Texas	Storage	7	6	20.00%	($173)	8	$727 
Office Supplies	Home Office	8/23/2019	Sheboygan	United States	MA-17560	Matt Abelman	US-2019-117793	53081	OFF-LA-10002945	"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"	Central	7988	8/29/2019	Standard Class	Shipped On Time	Wisconsin	Labels	6	6	0.00%	$12 	4	$25 
Office Supplies	Home Office	8/23/2019	Sheboygan	United States	MA-17560	Matt Abelman	US-2019-117793	53081	OFF-LA-10003537	Avery 515	Central	7989	8/29/2019	Standard Class	Shipped On Time	Wisconsin	Labels	6	6	0.00%	$18 	3	$38 
Office Supplies	Home Office	8/23/2019	Sheboygan	United States	MA-17560	Matt Abelman	US-2019-117793	53081	OFF-ST-10002406	Pizazz Global Quick File	Central	7990	8/29/2019	Standard Class	Shipped On Time	Wisconsin	Storage	6	6	0.00%	$4 	1	$15 
Office Supplies	Home Office	8/25/2018	Los Angeles	United States	NL-18310	Nancy Lomonaco	US-2018-139759	90045	OFF-AP-10002765	Fellowes Advanced Computer Series Surge Protectors	West	2670	8/30/2018	Standard Class	Shipped Early	California	Appliances	5	6	0.00%	$30 	4	$106 
Office Supplies	Home Office	8/26/2017	Newark	United States	PP-18955	Paul Prost	US-2017-115413	19711	OFF-AR-10003770	Newell 340	East	7823	9/1/2017	Standard Class	Shipped On Time	Delaware	Art	6	6	0.00%	$3 	3	$9 
Office Supplies	Home Office	8/26/2020	Detroit	United States	HJ-14875	Heather Jas	CA-2020-132584	48234	OFF-ST-10000344	"Neat Ideas Personal Hanging Folder Files, Black"	Central	9585	8/27/2020	First Class	Shipped On Time	Michigan	Storage	1	1	0.00%	$14 	4	$54 
Office Supplies	Home Office	8/27/2018	Los Angeles	United States	CC-12100	Chad Cunningham	CA-2018-113040	90045	OFF-BI-10001249	Avery Heavy-Duty EZD View Binder with Locking Rings	West	7980	8/31/2018	Standard Class	Shipped Early	California	Binders	4	6	20.00%	$2 	1	$5 
Office Supplies	Home Office	8/27/2020	New York City	United States	MR-17545	Mathew Reese	US-2020-139465	10024	OFF-ST-10002352	Iris Project Case	East	1796	8/30/2020	First Class	Shipped Late	New York	Storage	3	1	0.00%	$17 	8	$64 
Office Supplies	Home Office	8/27/2020	New York City	United States	MR-17545	Mathew Reese	US-2020-139465	10024	OFF-BI-10003910	DXL Angle-View Binders with Locking Rings by Samsill	East	1798	8/30/2020	First Class	Shipped Late	New York	Binders	3	1	20.00%	$12 	6	$37 
Office Supplies	Home Office	8/28/2020	Seattle	United States	KN-16705	Kristina Nunn	CA-2020-126067	98105	OFF-BI-10001658	GBC Standard Therm-A-Bind Covers	West	2485	9/3/2020	Standard Class	Shipped On Time	Washington	Binders	6	6	20.00%	$32 	5	$100 
Office Supplies	Home Office	8/28/2020	Seattle	United States	KN-16705	Kristina Nunn	CA-2020-126067	98105	OFF-AR-10003856	Newell 344	West	2486	9/3/2020	Standard Class	Shipped On Time	Washington	Art	6	6	0.00%	$1 	2	$6 
Office Supplies	Home Office	8/28/2020	Milwaukee	United States	MG-17650	Matthew Grinstein	US-2020-169502	53209	OFF-SU-10004115	Acme Stainless Steel Office Snips	Central	4598	9/1/2020	Standard Class	Shipped Early	Wisconsin	Supplies	4	6	0.00%	$6 	3	$22 
Office Supplies	Home Office	8/28/2020	Milwaukee	United States	MG-17650	Matthew Grinstein	US-2020-169502	53209	OFF-AP-10001947	Acco 6 Outlet Guardian Premium Plus Surge Suppressor	Central	4599	9/1/2020	Standard Class	Shipped Early	Wisconsin	Appliances	4	6	0.00%	$27 	5	$92 
Office Supplies	Home Office	8/29/2019	Chicago	United States	RB-19465	Rick Bensley	CA-2019-158568	60610	OFF-PA-10003256	Avery Personal Creations Heavyweight Cards	Central	100	9/2/2019	Standard Class	Shipped Early	Illinois	Paper	4	6	20.00%	$23 	7	$65 
Office Supplies	Home Office	8/29/2019	Chicago	United States	RB-19465	Rick Bensley	CA-2019-158568	60610	OFF-BI-10002609	Avery Hidden Tab Dividers for Binding Systems	Central	102	9/2/2019	Standard Class	Shipped Early	Illinois	Binders	4	6	80.00%	($3)	3	$2 
Office Supplies	Home Office	8/29/2019	Concord	United States	AB-10060	Adam Bellavance	CA-2019-161207	3301	OFF-SU-10000381	Acme Forged Steel Scissors with Black Enamel Handles	East	1176	9/3/2019	Standard Class	Shipped Early	New Hampshire	Supplies	5	6	0.00%	$8 	3	$28 
Office Supplies	Home Office	8/3/2017	Glendale	United States	GH-14410	Gary Hansen	CA-2017-128986	85301	OFF-PA-10001289	White Computer Printout Paper by Universal	West	3156	8/5/2017	Second Class	Shipped Early	Arizona	Paper	2	3	20.00%	$34 	3	$93 
Office Supplies	Home Office	8/31/2018	Bedford	United States	SD-20485	Shirley Daniels	CA-2018-142139	76021	OFF-PA-10003883	"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"""" X 5"""""	Central	6124	9/5/2018	Standard Class	Shipped Early	Texas	Paper	5	6	20.00%	$7 	4	$21 
Office Supplies	Home Office	8/31/2020	San Francisco	United States	AW-10930	Arthur Wiediger	CA-2020-107321	94110	OFF-BI-10004022	Acco Suede Grain Vinyl Round Ring Binder	West	4990	9/4/2020	Standard Class	Shipped Early	California	Binders	4	6	20.00%	$2 	3	$7 
Office Supplies	Home Office	8/31/2020	Salem	United States	MG-17890	Michael Granlund	CA-2020-127712	97301	OFF-SU-10002522	Acme Kleen Earth Office Shears	West	7064	9/5/2020	Standard Class	Shipped Early	Oregon	Supplies	5	6	20.00%	$1 	2	$6 
Office Supplies	Home Office	8/4/2019	Suffolk	United States	ML-17755	Max Ludwig	CA-2019-110254	23434	OFF-SU-10002573	"Acme 10"""" Easy Grip Assistive Scissors"	South	1764	8/8/2019	Standard Class	Shipped Early	Virginia	Supplies	4	6	0.00%	$11 	2	$35 
Office Supplies	Home Office	8/4/2019	Suffolk	United States	ML-17755	Max Ludwig	CA-2019-110254	23434	OFF-LA-10004484	Avery 476	South	1765	8/8/2019	Standard Class	Shipped Early	Virginia	Labels	4	6	0.00%	$2 	1	$4 
Office Supplies	Home Office	8/4/2019	Suffolk	United States	ML-17755	Max Ludwig	CA-2019-110254	23434	OFF-LA-10002034	Avery 478	South	1767	8/8/2019	Standard Class	Shipped Early	Virginia	Labels	4	6	0.00%	$5 	2	$10 
Office Supplies	Home Office	8/5/2020	Houston	United States	NZ-18565	Nick Zandusky	CA-2020-154676	77070	OFF-ST-10001172	"Tennsco Lockers, Sand"	Central	6081	8/8/2020	First Class	Shipped Late	Texas	Storage	3	1	20.00%	$8 	9	$151 
Office Supplies	Home Office	8/6/2020	Concord	United States	GM-14455	Gary Mitchum	CA-2020-151981	3301	OFF-LA-10002195	Avery 481	East	6400	8/12/2020	Standard Class	Shipped On Time	New Hampshire	Labels	6	6	0.00%	$12 	8	$25 
Office Supplies	Home Office	8/6/2020	Concord	United States	GM-14455	Gary Mitchum	CA-2020-151981	3301	OFF-AR-10000380	"Hunt PowerHouse Electric Pencil Sharpener, Blue"	East	6401	8/12/2020	Standard Class	Shipped On Time	New Hampshire	Art	6	6	0.00%	$68 	6	$228 
Office Supplies	Home Office	8/7/2018	Bakersfield	United States	PN-18775	Parhena Norris	CA-2018-141936	93309	OFF-BI-10002194	Cardinal Hold-It CD Pocket	West	5100	8/12/2018	Standard Class	Shipped Early	California	Binders	5	6	20.00%	$6 	3	$19 
